127.0.0.1 - - [09/Sep/2025:09:35:05 +0900] "GET / HTTP/1.1" 404 808
0:0:0:0:0:0:0:1 - - [09/Sep/2025:09:35:25 +0900] "GET /shop/insert.jsp HTTP/1.1" 200 3421
0:0:0:0:0:0:0:1 - - [09/Sep/2025:09:35:25 +0900] "GET /shop/script.js HTTP/1.1" 404 826
0:0:0:0:0:0:0:1 - - [09/Sep/2025:09:35:25 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [09/Sep/2025:09:35:32 +0900] "GET /shop/insert.jsp HTTP/1.1" 200 3397
0:0:0:0:0:0:0:1 - - [09/Sep/2025:09:35:32 +0900] "GET /shop/script.js HTTP/1.1" 404 826
0:0:0:0:0:0:0:1 - - [09/Sep/2025:09:36:07 +0900] "GET /shop/index.jsp HTTP/1.1" 200 1810
0:0:0:0:0:0:0:1 - - [09/Sep/2025:09:36:09 +0900] "GET /shop/introduce.jsp HTTP/1.1" 404 806
0:0:0:0:0:0:0:1 - - [09/Sep/2025:09:52:11 +0900] "GET /shop/insert.jsp HTTP/1.1" 200 3399
0:0:0:0:0:0:0:1 - - [09/Sep/2025:09:52:11 +0900] "GET /shop/script.js HTTP/1.1" 404 826
0:0:0:0:0:0:0:1 - - [09/Sep/2025:09:52:15 +0900] "GET /shop/introduce.jsp HTTP/1.1" 200 187
0:0:0:0:0:0:0:1 - - [09/Sep/2025:09:52:17 +0900] "GET /shop/index.jsp HTTP/1.1" 200 1810
